ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",Featured,URL,"Product Categories",Status,Slug,Order,"Comment Status","Ping Status","Post Modified Date","Product Group ID","Product Group Name","Category ID","Category Name","Subcategory ID","Subcategory Name","Part Type ID","Part Type Name","SubPart ID","SupPart Name","Long Description","Sales Description","Product Categories"
22120,"Pro Comp 61 Series Cognos Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-61-series-cognos-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-61-series-cognos-alloy-wheels,0,open,open,"2021-06-29 11:36:04",prod1160040,"Pro Comp 61 Series Cognos Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Cognito 61 Series Alloy Wheels;Wheel Size: 17, 18 and 20 inch Diameter;Bolt Pattern: 5, 6 and 8 Lug Design;Finish: Satin Black Milled;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","The Pro Comp Cognito is designed using state-of-the-art low-pressure-casting technology providing unsurpassed wheel strength, style and value. Pro Comp Alloys are amongst the highest load rated wheels in the industry, ranging from 2500 lbs to 3650 lbs per wheel. Pro Comp Alloy wheels combine a light weight, head turning style available in a wide range of finishes and offer the pro comp promise; the only transferable warranty in the industry.","Wheels>Alloy Wheels"
22121,"Pro Comp 64 Series Gunner Satin Black Milled Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-64-series-gunner-satin-black-milled-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-64-series-gunner-satin-black-milled-alloy-wheels,0,open,open,"2021-06-29 11:38:09",prod2930001,"Pro Comp 64 Series Gunner Satin Black Milled Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Wheel Size: 17 or 20 inch diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black Milled;Look no further, Pro Comp is your one-stop Manufacturer for Jeep  and Truck Wheels","Pro Comp Wheel's Series 64 Gunner is the latest addition to their expansive line of performance wheels. The chiseled eight-spoke design with satin black milled finish and CNC-milled windows command attention on the street, while the 3650-pound eight rating has the strength to withstand whatever you throw at it. The Gunner is backed by a two-year finish warranty and the Pro Comp Promise; the industry's first fully transferable lifetime structural warranty. They are available in 17- and 20-inch diameters with 5-, 6- and 8-lug bolt patterns.","Wheels>Alloy Wheels"
22122,"Pro Comp 69 Series Vintage Flat Black Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-69-series-vintage-flat-black-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-69-series-vintage-flat-black-alloy-wheels,0,open,open,"2021-06-29 11:36:52",9300,"Pro Comp 69 Series Vintage Flat Black Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished, or powder coat finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners;Wheel Size: 15, 16 and 18 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Matte Black;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat, chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.<br><br>As important as tires are when it comes to off-roading, they're nothing without good rims. You don't just need solid wheels in general, you need wheels that are specifically designed for off-roading, and that's exactly what 4 Wheel Parts has to offer. When you Pro Comp 69 series wheels at 4 Wheel Parts, you get rims that are made to stand up to the rigors of off-road driving. Our selection of <a href=https://www.4wheelparts.com/b/pro-comp-alloy-wheels/_/N-1z0u28t"">Pro Comp Alloy wheels</a> includes choices for lots of different sizes, so you can find something that fits your truck or Jeep like a glove.<br><br> <b>Built Strong</b><br><br> Off-roading is demanding, so you need a set of wheels that are up to the task. This means shopping for wheels that are built to handle demanding terrain without getting damaged too quickly. If you really want a great set of wheels to keep your truck running strong, the Pro Comp 69 Series Vintage wheels are the perfect solution thanks to their tough aluminum construction.<br><br> <b>Sleek Style</b><br><br> While performance might be the most important thing when you're shopping for parts and accessories for your truck, style matters too. Fortunately, you never have to worry about style when you shop for Pro Comp <a href=""https://www.4wheelparts.com/b/tires-wheels/wheels/_/N-cm5b1"">wheels for trucks and Jeeps</a> at 4 Wheel Parts. The Pro Comp 69 Series features a stylish design that perfectly complements just about any ride.<br><br> <b>Simply Amazing</b><br><br> When you need high-level performance for off-roading, Pro Comp is a brand y""","Wheels>Alloy Wheels"
22123,"Pro Comp 69 Series Vintage Polished Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-69-series-vintage-polished-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-69-series-vintage-polished-alloy-wheels,0,open,open,"2021-06-29 11:30:34",9269,"Pro Comp 69 Series Vintage Polished Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished finish or powder coat finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners;Wheel Size: 15, 16, 17 and 18 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Polished;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.","Wheels>Alloy Wheels"
22124,"Pro Comp 72 Series Axis Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-72-series-axis-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-72-series-axis-alloy-wheels,0,open,open,"2021-06-29 11:38:08",prod1600149,"Pro Comp 72 Series Axis Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Axis Series 72 Alloy Wheels combine head turning style, light weight, a brilliant satin black finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners; Wheel Size: 17 and 20 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat, chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.","Wheels>Alloy Wheels"
22125,"Pro Comp 73 Series Trilogy Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-73-series-trilogy-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-73-series-trilogy-alloy-wheels,0,open,open,"2021-06-29 11:38:08",prod1600150,"Pro Comp 73 Series Trilogy Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Trilogy Series 73 Alloy Wheels combine head turning style, light weight, a brilliant satin black finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners; Wheel Size: 17 and 20 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat, chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.","Wheels>Alloy Wheels"
22126,"Pro Comp 74 Series Trilogy Pro Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-74-series-trilogy-pro-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-74-series-trilogy-pro-alloy-wheels,0,open,open,"2021-06-29 11:38:08",prod1600151,"Pro Comp 74 Series Trilogy Pro Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Trilogy Pro Series 74 Alloy Wheels combine head turning style, light weight, a brilliant satin black finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners; Wheel Size: 17 and 20 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat, chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.","Wheels>Alloy Wheels"
22127,"Pro Comp 75 Series Trilogy Race Satin Black Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-75-series-trilogy-race-satin-black-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-75-series-trilogy-race-satin-black-alloy-wheels,0,open,open,"2021-06-29 11:38:33",prod2220007,"Pro Comp 75 Series Trilogy Race Satin Black Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"The next-generation Pro Comp Beadlock Wheel is here to take on the most extreme terrain imaginable;Wheel Size: 17 inch diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black or Super Machined;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","The next-generation Pro Comp Beadlock Wheel is here to take on the most extreme terrain imaginable.  Available in satin black or super machined finishes, the new eight-spoke design yields a classic hardcore look. But the Pro Comp Trilogy Race beadlock wheel is way more than just a pretty face. Engineered to be a full 27% stronger than the previous version, it brings race-level performance to the masses. A completely redesigned bead ring is double the thickness of the original and forged from 6061 aircraft-grade aluminum. Fully countersunk Grade 8 bolts stay protected from rocks, impacts and abuse while NORDLOCK washers ensure that the ring hardware stays properly torqued. The new ring also uses a specialized 45-degree diamond knurl pattern while the bead area of the wheel features Pro-Comp's patented Infini-Grip figure eight pattern. Together they form a super team of grip that keeps the bead locked securely in place regardless of air pressure or impacts. Already battle tested in the harsh deserts of the Baja 1000 and the jagged rocks of King of the Hammers, the next-generation Pro Comp Beadlock wheel can be trusted to thrive in the most extreme environments. Air down and conquer with the new Pro Comp Trilogy Race Beadlock wheel.","Wheels>Alloy Wheels"
22128,"Pro Comp 75 Series Trilogy Race Super Machined Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-75-series-trilogy-race-super-machined-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-75-series-trilogy-race-super-machined-alloy-wheels,0,open,open,"2021-06-29 11:40:31",prod2570002,"Pro Comp 75 Series Trilogy Race Super Machined Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"The next-generation Pro Comp Beadlock Wheel is here to take on the most extreme terrain imaginable;Wheel Size: 17 inch diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Super Machined;Look no further, Pro Comp is your one-stop Manufacturer for truck and Jeep wheels;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","The next-generation Pro Comp Beadlock Wheel is here to take on the most extreme terrain imaginable.  Available in satin black or super machined finishes, the new eight-spoke design yields a classic hardcore look. But the Pro Comp Trilogy Race beadlock wheel is way more than just a pretty face. Engineered to be a full 27% stronger than the previous version, it brings race-level performance to the masses. A completely redesigned bead ring is double the thickness of the original and forged from 6061 aircraft-grade aluminum. Fully countersunk Grade 8 bolts stay protected from rocks, impacts and abuse while NORDLOCK washers ensure that the ring hardware stays properly torqued. The new ring also uses a specialized 45-degree diamond knurl pattern while the bead area of the wheel features Pro-Comp's patented Infini-Grip figure eight pattern. Together they form a super team of grip that keeps the bead locked securely in place regardless of air pressure or impacts. Already battle tested in the harsh deserts of the Baja 1000 and the jagged rocks of King of the Hammers, the next-generation Pro Comp Beadlock wheel can be trusted to thrive in the most extreme environments. Air down and conquer with the new Pro Comp Trilogy Race Beadlock wheel.","Wheels>Alloy Wheels"
22129,"Pro Comp 80 Series Gloss Black Machined Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-80-series-gloss-black-machined-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-80-series-gloss-black-machined-alloy-wheels,0,open,open,"2021-06-29 11:34:40",9305,"Pro Comp 80 Series Gloss Black Machined Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value;Wheel Size: 20 inch Diameter;Bolt pattern: 5 and 6 Lug Design;Finish: Gloss Black with Machined Accents;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value. Pro Comp Alloy Wheels combine head turning style, light weight, durable finish in black, black powder coat, chrome and polished. Pro Comp Alloys also incorporate a high offset brake clearance for todays performance trucks and sport utility vehicles.","Wheels>Alloy Wheels"
22130,"Pro Comp 82 Series Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-82-series-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-82-series-alloy-wheels,0,open,open,"2021-06-29 11:39:26",9285,"Pro Comp 82 Series Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished, or powder coat finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners;Wheel Size: 17 and 20 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Matte Black Machine;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished, or powder coat finish, and high offset brake clearance to meet the demanding standards of today's sport utility owners. Aerospace alloys and state of the art Counter Pressure Casting Technology provide unsurpassed wheel strength, beauty, and value. Xtreme Alloy Wheels include center caps.Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value.","Wheels>Alloy Wheels"
22131,"Pro Comp 83 Series Satin Black with Machined Lip Alloy Wheels",,,"2021-06-18 20:34:18",product-group,http://transamericanautoparts.local/products/pro-comp-83-series-satin-black-with-machined-lip-alloy-wheels/,,,,,,,,"Wheels>Alloy Wheels",publish,pro-comp-83-series-satin-black-with-machined-lip-alloy-wheels,0,open,open,"2021-06-29 11:39:26",9286,"Pro Comp 83 Series Satin Black with Machined Lip Alloy Wheels",4wp-us-C11,"Tires & Wheels",4wp-us-7644,Wheels,,,,,"Pro Comp Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished, or powder coat finish, and high offset brake clearance to meet the demanding standards of today's Jeep owners;Wheel Size: 17 and 20 inch Diameter;Bolt pattern: 5, 6 and 8 Lug Design;Finish: Satin Black with Machined Lip;Look no further, Pro Comp is your one-stop Manufacturer for Jeep Wheels and Jeep Rims;;<b>California Residents: <a href=/prop65"" target=""_blank"">WARNING</a></b>""","Pro Comp Xtreme Alloys combine head turning style, light weight, a brilliant chrome, polished, or powder coat finish, and high offset brake clearance to meet the demanding standards of todays sport utility owners. Aerospace alloys and state of the art Counter Pressure Casting Technology provide unsurpassed wheel strength, beauty, and value. Xtreme Alloy Wheels include center caps.Pro Comp Alloys are designed using State-Of-The-Art Low-Pressure-Casting Technology providing unsurpassed wheel strength, style and value.","Wheels>Alloy Wheels"
